きわ,奇話
きわ,際
ぎわ,際
きん,斤
きん,琴
きん,禁
きん,菌
きん,金
ぎん,銀
くい,悔い
くい,杭
くう,空
くき,茎
くぎ,くぎ
くぎ,区議
くく,九九
くげ,供華
くげ,公家
くこ,くこ
くご,供御
くさ,草
くし,くし
くし,句誌
くし,駆使
くし,串
くし,櫛
くじ,くじ
くす,くす
くず,くず
くず,屑
ぐず,ぐず
くせ,癖
くそ,くそ
くだ,管
くち,口
ぐち,愚痴
くつ,靴
くど,くど
くに,国
くひ,句碑
くび,首
ぐび,具備
ぐぶ,供奉
くま,くま
くま,隈
くみ,苦味
くみ,組
くみ,組み
ぐみ,ぐみ
くも,くも
くも,雲
くら,鞍
くら,倉
くら,蔵
くり,くり
くり,庫裏
ぐる,ぐる
くれ,暮れ
くろ,くろ
くろ,黒
くわ,桑
くわ,鍬
くん,君
くん,訓
ぐん,群
ぐん,軍
ぐん,郡
けあ,ケア
けい,京
けい,刑
けい,兄
けい,形
けい,径
けい,景
けい,桂
けい,系
けい,罫
けい,計
げい,ゲイ
げい,芸
けー,K
けか,悔過
けが,けが
げか,外科
げき,劇
げき,檄
けく,希求
けぐ,希求
げこ,下戸
けさ,けさ
けさ,今朝
げざ,下座
けし,けし
げし,夏至
げじ,下知
けた,けた
げた,下駄
けち,けち
げち,下知
けつ,けつ
けつ,欠
けつ,決
げつ,月
けば,毛羽
げば,下馬
げや,下野
けら,けら
げら,ゲラ
けり,けり
げる,ゲル
げろ,げろ
けん,間
けん,件
けん,兼
けん,券
けん,剣
けん,圏
けん,拳
けん,権
けん,県
けん,見
けん,軒
けん,険
けん,腱
げん,験
げん,元
げん,原
げん,弦
げん,減
げん,絃
げん,舷
げん,言
こあ,コア
こい,こい
こい,故意
こい,請い
こい,恋
ごい,語意
ごい,語彙
こう,侯
こう,候
こう,光
こう,公
こう,功
こう,効
こう,口
こう,孔
こう,孝
こう,工
こう,幸
こう,校
こう,港
こう,甲
こう,稿
こう,綱
こう,行
こう,講
こう,鉱
こう,鋼
こう,項
こう,香
こう,高
こう,劫
ごう,郷
ごう,業
ごう,剛
ごう,号
ごう,合
ごう,壕
ごう,濠
ごう,毫
こえ,声
こえ,肥
ごえ,越え
こか,古歌
こが,個我
こき,古希
こき,古記
こき,呼気
こき,子機
こぎ,狐疑
ごき,碁器
ごき,語基
ごき,語気
ごき,誤記
ごぎ,語義
こく,こく
こく,刻
こく,国
こく,穀
こく,石
ごく,語句
ごく,獄
こけ,こけ
こけ,虚仮
こげ,焦げ
ごけ,後家
ごけ,碁け
ここ,ここ
ここ,個個
こご,古語
ごご,午後
こさ,濃さ
ごさ,誤差
ござ,ござ
ござ,後座
こし,こし
こし,古史
こし,古紙
こし,古詩
こし,古址
こし,故紙
こし,枯死
こし,腰
こじ,居士
こじ,古事
こじ,古寺
こじ,固持
こじ,固辞
こじ,孤児
こじ,故事
こじ,誇示
ごし,越し
ごし,五指
ごし,語史
ごし,語誌
ごじ,ゴジ
ごじ,誤字
ごじ,護持
ごせ,後世
ごぜ,瞽女
こぞ,こぞ
こち,こち
こち,故知
こち,故地
こち,東風
こつ,こつ
こつ,忽
こつ,骨
こて,こて
こて,小手
ごて,後手
こと,異
こと,琴
こと,言
こと,古都
こと,糊塗
こと,事
ごと,ごと
こな,粉
こね,コネ
こび,こび
ごび,語尾
こぶ,こぶ
こぶ,鼓舞
こぶ,昆布
ごふ,後夫
ごふ,護符
ごぶ,五分
こま,こま
こま,駒
こま,独楽
ごま,ごま
ごま,護摩
こみ,込み
ごみ,ごみ
ごみ,五味
ごむ,ゴム
こめ,米
こも,こも
こや,小屋
ごや,後夜
こり,故里
こり,垢離
ごり,ごり
これ,これ
ころ,ころ
ごろ,ごろ
ごろ,ゴロ
こん,献
こん,根
こん,紺
さい,さい
さい,差異
さい,差違
さい,債
さい,妻
さい,才
さい,歳
さい,祭
さい,菜
さい,際
さい,西
ざい,剤
ざい,在
ざい,材
ざい,罪
ざい,財
さえ,さえ
さお,竿
さか,坂
さか,茶菓
ざが,座臥
さき,左記
さき,崎
さき,先
さぎ,さぎ
さぎ,詐欺
