15,サリン,さりん
7,サロン,さろん
8,騒ぎ,さわぎ
1,佐和子,さわこ
2,沢田,さわだ
6,障り,さわり
1,左腕,さわん
1,山家,さんか
3,産科,さんか
9,傘下,さんか
27,酸化,さんか
249,参加,さんか
2,参議,さんぎ
2,懺悔,ざんげ
2,サンゴ,さんご
4,珊瑚,さんご
1,三三,さんざ
1,残さ,ざんさ
1,三治,さんじ
2,賛辞,さんじ
7,参事,さんじ
5,酸素,さんそ
5,三田,さんだ
14,山地,さんち
22,産地,さんち
1,サンド,さんど
2,讃美,さんび
2,賛美,さんび
3,賛否,さんぴ
3,撒布,さんぷ
3,散布,さんぷ
13,散歩,さんぽ
1,酸味,さんみ
4,三位,さんみ
4,産油,さんゆ
1,三、四,さんよ
1,残余,ざんよ
2,三和,さんわ
129,試合,しあい
1,試合,しあう
3,仕上が,しあが
19,仕上げ,しあげ
1,試案,しあん
6,思案,しあん
28,事案,じあん
6,シーア,しーあ
2,シーク,しーく
6,飼育,しいく
1,ジーコ,じーこ
1,シーツ,しーつ
1,強いて,しいて
39,シート,しーと
7,シード,しーど
1,椎葉,しいば
2,ジープ,じーぷ
1,シイラ,しいら
2,シール,しーる
13,仕入れ,しいれ
3,死因,しいん
6,シーン,しーん
1,ジーン,じーん
4,寺院,じいん
1,地植え,じうえ
23,シェア,しぇあ
5,市営,しえい
1,ジェイ,じぇい
8,自営,じえい
43,自衛,じえい
5,シェフ,しぇふ
1,ジェフ,じぇふ
2,シェル,しぇる
1,シエン,しえん
539,支援,しえん
1,自演,じえん
1,辞苑,じえん
5,塩田,しおだ
1,汐干,しおひ
8,潮干,しおひ
2,潮目,しおめ
1,塩谷,しおや
1,栞,しおり
1,ジオン,じおん
1,視界,しかい
1,屍骸,しがい
1,死がい,しがい
2,死骸,しがい
4,市外,しがい
18,市街,しがい
21,紫外,しがい
13,次回,じかい
3,刺客,しかく
3,視角,しかく
4,□,しかく
5,四角,しかく
23,視覚,しかく
68,資格,しかく
223,■,しかく
1,歯学,しがく
14,自覚,じかく
1,仕かけ,しかけ
18,仕掛け,しかけ
3,シカゴ,しかご
29,仕方,しかた
1,死活,しかつ
2,自活,じかつ
1,地金,じがね
1,直火,じかび
1,然る,しかる
1,志願,しがん
17,次官,じかん
495,時間,じかん
2,敷居,しきい
8,閾,しきい
1,識字,しきじ
5,色素,しきそ
14,敷地,しきち
15,死去,しきょ
1,仕切,しきり
1,ジキリ,じきり
2,至近,しきん
3,試金,しきん
138,資金,しきん
7,時空,じくう
6,仕草,しぐさ
15,シグマ,しぐま
62,仕組み,しくみ
1,慈勲,じくん
8,死刑,しけい
1,慈恵,じけい
2,次兄,じけい
1,繁男,しげお
1,繁雄,しげお
1,茂男,しげお
1,茂扶,しげお
2,茂雄,しげお
1,茂樹,しげき
20,刺激,しげき
1,慈子,しげこ
1,滋,しげる
1,繁,しげる
5,茂,しげる
68,試験,しけん
1,至言,しげん
108,資源,しげん
378,事件,じけん
1,示現,じげん
2,時限,じげん
4,次元,じげん
1,嗣幸,しこう
2,嗜好,しこう
3,指向,しこう
7,試行,しこう
9,施工,しこう
17,志向,しこう
32,思考,しこう
33,施行,しこう
1,次項,じこう
3,時効,じこう
21,事項,じこう
2,次号,じごう
4,自業,じごう
4,四国,しこく
2,至極,しごく
6,時刻,じこく
15,自国,じこく
3,地獄,じごく
230,仕事,しごと
3,仕込み,しこみ
4,市債,しさい
7,司祭,しさい
1,私財,しざい
2,死罪,しざい
17,資材,しざい
6,自在,じざい
2,思索,しさく
7,試作,しさく
157,施策,しさく
8,自作,じさく
7,刺殺,しさつ
15,視察,しさつ
38,自殺,じさつ
12,試算,しさん
40,資産,しさん
4,死産,しざん
2,自賛,じさん
9,持参,じさん
1,爺,じじい
1,四職,ししき
1,志室,ししつ
1,脂質,ししつ
15,資質,ししつ
1,史実,しじつ
1,自失,じしつ
1,自室,じしつ
86,事実,じじつ
1,宍戸,ししど
1,蜆,しじみ
3,使者,ししゃ
3,四捨,ししゃ
3,支社,ししゃ
3,試写,ししゃ
14,死者,ししゃ
2,寺社,じしゃ
31,自社,じしゃ
1,死守,ししゅ
4,自首,じしゅ
81,自主,じしゅ
1,支署,ししょ
3,司書,ししょ
5,支所,ししょ
2,子女,しじょ
2,地所,じしょ
7,辞書,じしょ
1,次女,じじょ
2,侍女,じじょ
4,二女,じじょ
9,自助,じじょ
35,指針,ししん
1,私人,しじん
5,詩人,しじん
1,ジシン,じしん
37,自信,じしん
70,地震,じしん
110,自身,じしん
1,自陣,じじん
1,自炊,じすい
23,指数,しすう
1,時数,じすう
5,次数,じすう
1,静枝,しずえ
1,静,しずか
6,静香,しずか
23,静か,しずか
34,シスコ,しすこ
1,静ま,しずま
1,鎮ま,しずま
1,静め,しずめ
2,沈め,しずめ
2,鎮め,しずめ
1,市制,しせい
1,施政,しせい
1,資生,しせい
2,死生,しせい
71,姿勢,しせい
1,時世,じせい
2,自生,じせい
3,自制,じせい
2,史跡,しせき
2,自責,じせき
3,次席,じせき
3,使節,しせつ
8,私設,しせつ
421,施設,しせつ
1,時節,じせつ
4,次節,じせつ
1,四川,しせん
19,視線,しせん
175,自然,しぜん
3,慈善,じぜん
43,事前,じぜん
32,思想,しそう
1,地蔵,じぞう
3,子息,しそく
2,自足,じそく
5,時速,じそく
48,持続,じぞく
5,子孫,しそん
1,自尊,じそん
2,肢体,したい
20,死体,したい
1,私大,しだい
35,次第,しだい
4,字体,じたい
7,辞退,じたい
46,自体,じたい
48,事態,じたい
2,次代,じだい
3,地代,じだい
253,時代,じだい
1,下絵,したえ
34,従,したが
3,下着,したぎ
2,支度,したく
69,自宅,じたく
27,親し,したし
4,下地,したじ
4,仕立て,したて
1,下根,したね
2,下見,したみ
1,設楽,したら
1,指弾,しだん
3,師団,しだん
1,ジダン,じだん
4,示談,じだん
25,実家,じっか
4,質疑,しつぎ
4,実技,じつぎ
2,シック,しっく
1,躾,しつけ
2,湿気,しっけ
1,失語,しつご
1,実姉,じっし
1,実子,じっし
548,実施,じっし
2,質素,しっそ
4,湿地,しっち
3,実地,じっち
1,嫉妬,しっと
5,湿度,しつど
1,ジッと,じっと
2,実費,じっぴ
2,湿布,しっぷ
1,シッポ,しっぽ
9,尻尾,しっぽ
8,実母,じつぼ
1,ジッポ,じっぽ
1,執務,しつむ
25,実務,じつむ
1,実利,じつり
2,子弟,してい
2,師弟,してい
6,シティ,してぃ
84,指定,してい
7,私的,してき
107,指摘,してき
1,私鉄,してつ
15,支店,してん
32,視点,してん
5,次点,じてん
6,辞典,じてん
36,時点,じてん
39,自転,じてん
1,自伝,じでん
1,死闘,しとう
1,市道,しどう
1,私道,しどう
1,至道,しどう
3,始動,しどう
191,指導,しどう
81,児童,じどう
123,自動,じどう
4,自得,じとく
3,仕留め,しとめ
33,市内,しない
1,地鳴り,じなり
5,次男,じなん
6,二男,じなん
11,シニア,しにあ
3,老舗,しにせ
27,辞任,じにん
2,地主,じぬし
2,シネマ,しねま
9,信太,しのだ
2,篠津,しのつ
2,忍び,しのび
1,忍,しのぶ
3,信夫,しのぶ
33,支配,しはい
12,芝居,しばい
2,自白,じはく
14,自爆,じばく
1,柴田,しばた
1,地肌,じはだ
1,始発,しはつ
46,自発,じはつ
1,ジハド,じはど
2,芝生,しばふ
66,支払,しはら
6,師範,しはん
7,市販,しはん
19,四半,しはん
40,事犯,じはん
8,地盤,じばん
1,シビア,しびあ
1,自筆,じひつ
4,痺れ,しびれ
1,私服,しふく
2,至福,しふく
6,シフト,しふと
1,渋み,しぶみ
9,渋谷,しぶや
1,ジブリ,じぶり
1,時分,じぶん
617,自分,じぶん
11,紙幣,しへい
1,自閉,じへい
1,死別,しべつ
1,標津,しべつ
1,紙片,しへん
1,事変,じへん
1,四方,しほう
33,司法,しほう
3,志望,しぼう
6,脂肪,しぼう
73,死亡,しぼう
2,自暴,じぼう
1,絞り,しぼり
1,紙本,しほん
40,資本,しほん
24,姉妹,しまい
5,自前,じまえ
29,字幕,じまく
10,志摩子,しまこ
2,嶋田,しまだ
7,島田,しまだ
3,シマツ,しまつ
7,始末,しまつ
12,島津,しまづ
5,島根,しまね
1,締り,しまり
1,ジマン,じまん
14,自慢,じまん
1,染込,しみこ
1,染みこ,しみこ
2,しみ込,しみこ
2,染み込,しみこ
20,清水,しみず
10,地道,じみち
1,染みつ,しみつ
86,市民,しみん
134,自民,じみん
1,仕向,しむけ
2,志村,しむら
10,使命,しめい
12,氏名,しめい
20,指名,しめい
2,自明,じめい
2,締め切,しめき
2,閉め切,しめき
4,締め出,しめだ
2,死滅,しめつ
2,自滅,じめつ
9,紙面,しめん
5,地面,じめん
1,霜田,しもだ
7,下田,しもだ
86,地元,じもと
21,諮問,しもん
1,自問,じもん
2,ジャー,じゃー
2,謝意,しゃい
2,釈迦,しゃか
1,邪気,じゃき
1,釈,しゃく
1,癪,しゃく
3,尺,しゃく
22,弱,じゃく
2,車庫,しゃこ
2,謝辞,しゃじ
5,邪視,じゃし
8,ジャズ,じゃず
10,シャツ,しゃつ
1,邪飛,じゃひ
5,喋,しゃべ
4,社保,しゃほ
1,シャマ,しゃま
9,邪魔,じゃま
1,社務,しゃむ
4,シャム,しゃむ
1,ジャム,じゃむ
1,軍鶏,しゃも
2,斜里,しゃり
7,砂利,じゃり
1,洒落,しゃれ
10,ジャワ,じゃわ
1,シャン,しゃん
6,ジャン,じゃん
28,首位,しゅい
1,囚,しゅう
1,秀,しゅう
1,衆,しゅう
1,私有,しゆう
1,シュー,しゅー
3,周,しゅう
4,宗,しゅう
5,臭,しゅう
21,集,しゅう
56,週,しゅう
75,州,しゅう
3,事由,じゆう
5,獣,じゅう
8,住,じゅう
19,銃,じゅう
21,重,じゅう
44,中,じゅう
203,自由,じゆう
3308,十,じゅう
1,手記,しゅき
119,主義,しゅぎ
1,宿,しゅく
2,祝,しゅく
5,熟,じゅく
9,塾,じゅく
5,守護,しゅご
1,主旨,しゅし
1,種子,しゅし
11,趣旨,しゅし
3,主治,しゅじ
9,樹脂,じゅし
2,受訴,じゅそ
10,術,じゅつ
56,首都,しゅと
1,首尾,しゅび
19,守備,しゅび
38,主婦,しゅふ
13,趣味,しゅみ
8,授与,じゅよ
1,シュリ,しゅり
1,樹里,じゅり
11,受理,じゅり
1,シュロ,しゅろ
29,手話,しゅわ
4,受話,じゅわ
1,隼,しゅん
2,俊,しゅん
5,旬,しゅん
1,殉,じゅん
2,潤,じゅん
5,淳,じゅん
13,純,じゅん
30,準,じゅん
39,順,じゅん
1,女医,じょい
1,唱,しょう
1,妾,しょう
1,床,しょう
1,抄,しょう
1,鉦,しょう
1,ショウ,しょう
2,承,しょう
2,消,しょう
3,性,しょう
4,少,しょう
6,礁,しょう
6,称,しょう
12,証,しょう
22,商,しょう
29,勝,しょう
38,生,しょう
49,仕様,しよう
62,章,しょう
63,症,しょう
65,賞,しょう
68,相,しょう
188,使用,しよう
251,小,しょう
467,省,しょう
1,丈,じょう
1,帖,じょう
2,情,じょう
2,滋養,じよう
6,嬢,じょう
8,城,じょう
8,錠,じょう
12,畳,じょう
43,状,じょう
73,条,じょう
102,場,じょう
251,上,じょう
1,衝,しょー
16,ショー,しょー
5,ジョー,じょー
5,初夏,しょか
1,所期,しょき
1,書紀,しょき
10,所記,しょき
21,初期,しょき
34,書記,しょき
1,食す,しょく
9,色,しょく
32,職,しょく
57,食,しょく
2,ジョグ,じょぐ
3,所作,しょさ
1,諸氏,しょし
5,所司,しょし
10,書士,しょし
14,所持,しょじ
4,女史,じょし
97,女子,じょし
4,女児,じょじ
5,処置,しょち
1,ジョブ,じょぶ
3,初歩,しょほ
1,ショム,しょむ
233,処理,しょり
10,ジョン,じょん
3,白井,しらい
2,地雷,じらい
2,白髪,しらが
2,新羅,しらぎ
5,シラク,しらく
1,シラス,しらす
12,知らせ,しらせ
1,調,しらべ
166,調べ,しらべ
4,シリア,しりあ
11,知り合,しりあ
1,地力,じりき
12,自力,じりき
6,退,しりぞ
8,市立,しりつ
9,私立,しりつ
2,自律,じりつ
35,自立,じりつ
2,ジルガ,じるが
6,シルク,しるく
1,汁気,しるけ
1,汁粉,しるこ
6,印,しるし
7,指令,しれい
9,司令,しれい
72,事例,じれい
3,熾烈,しれつ
4,試練,しれん
1,四朗,しろう
1,脂漏,しろう
2,志郎,しろう
2,二郎,じろう
38,次郎,じろう
1,ジロー,じろー
2,白木,しろき
1,白地,しろじ
1,白身,しろみ
2,白目,しろめ
2,持論,じろん
1,仕分け,しわけ
4,仕訳,しわけ
2,師走,しわす
1,地割れ,じわれ
1,真意,しんい
4,人為,じんい
2,深化,しんか
2,真価,しんか
3,新華,しんか
28,進化,しんか
1,辛気,しんき
2,心機,しんき
63,新規,しんき
2,真偽,しんぎ
56,審議,しんぎ
1,神器,じんぎ
1,仁義,じんぎ
1,真紅,しんく
2,シンク,しんく
3,寝具,しんぐ
1,新古,しんこ
1,新吾,しんご
1,真悟,しんご
1,神護,しんご
2,晋呉,しんご
3,眞吾,しんご
1,診査,しんさ
114,審査,しんさ
1,進志,しんし
2,真摯,しんし
8,紳士,しんし
1,慎史,しんじ
1,真司,しんじ
1,真二,しんじ
2,神事,しんじ
3,慎士,しんじ
8,信じ,しんじ
31,人事,じんじ
3,信組,しんそ
1,新太,しんた
1,信徒,しんと
1,深度,しんど
1,進度,しんど
9,震度,しんど
3,陣取,じんど
1,新派,しんぱ
1,人馬,じんば
1,審美,しんび
3,真皮,しんぴ
3,神秘,しんぴ
1,神父,しんぷ
5,新婦,しんぷ
1,シンポ,しんぽ
32,進歩,しんぽ
1,神保,じんぼ
1,親身,しんみ
1,慎也,しんや
19,深夜,しんや
1,腎兪,じんゆ
2,神理,しんり
4,真理,しんり
6,審理,しんり
21,心理,しんり
1,人理,じんり
10,進路,しんろ
7,神話,しんわ
2,素足,すあし
9,水位,すいい
120,推移,すいい
2,随意,ずいい
1,スイカ,すいか
3,吸い込,すいこ
2,水死,すいし
6,炊事,すいじ
2,随時,ずいじ
7,スイス,すいす
2,水素,すいそ
1,吸い出,すいだ
1,吸い付,すいつ
1,吸い取,すいと
5,水土,すいど
2,水夫,すいふ
1,推理,すいり
19,水利,すいり
9,水路,すいろ
1,枢機,すうき
2,数奇,すうき
1,数次,すうじ
47,数字,すうじ
35,数値,すうち
10,スーツ,すーつ
21,スープ,すーぷ
3,ズーム,ずーむ
1,ズーン,ずーん
1,末男,すえお
2,据え置,すえお
11,スエズ,すえず
1,周防,すおう
4,スカイ,すかい
2,菅生,すがお
3,素顔,すがお
146,姿,すがた
1,菅野,すがの
21,スキー,すきー
1,杉井,すぎい
1,過ぎ去,すぎさ
9,杉田,すぎた
1,すき煮,すきに
4,隙間,すきま
4,すき間,すきま
1,すき家,すきや
1,数寄屋,すきや
1,過ぎ行,すぎゆ
3,スキル,すきる
1,頭巾,ずきん
1,ズキン,ずきん
1,救い,すくい
1,少,すくな
1,少の,すくな
175,少な,すくな
42,優れ,すぐれ
1,図形,ずけい
8,スコア,すこあ
147,少し,すこし
1,過ごせ,すごせ
1,須坂,すざか
1,洲崎,すざき
1,ズザナ,ずざな
4,図式,ずしき
1,筋張,すじば
1,すし屋,すしや
1,鈴鹿,すずか
6,スズキ,すずき
48,鈴木,すずき
7,涼し,すずし
1,進み,すすみ
1,晋,すすむ
1,ススム,すすむ
5,進,すすむ
1,奨め,すすめ
7,薦め,すすめ
12,ススメ,すすめ
42,勧め,すすめ
213,進め,すすめ
17,スズメ,すずめ
1,すそ野,すその
16,スター,すたー
2,須玉,すたま
1,廃れ,すたれ
3,頭痛,ずつう
1,スッと,すっと
1,ずッと,ずっと
1,酸っぱ,すっぱ
1,ステイ,すてい
3,ステキ,すてき
6,素敵,すてき
1,捨て去,すてさ
39,既に,すでに
1,捨身,すてみ
1,捨てよ,すてよ
1,捨てろ,すてろ
7,ストア,すとあ
4,須藤,すとう
4,角藤,すどう
1,直,すなお
14,素直,すなお
1,砂地,すなち
1,頭脳,ずのう
2,スノー,すのー
10,スパイ,すぱい
2,スパム,すぱむ
10,素早,すばや
2,ズバリ,ずばり
1,スパン,すぱん
1,スピカ,すぴか
1,ズ太,ずぶと
38,全て,すべて
2,滑り,すべり
2,スペル,すぺる
1,図星,ずぼし
2,スポン,すぽん
7,ズボン,ずぼん
1,住居,すまい
3,住まい,すまい
1,純枝,すみえ
1,住処,すみか
1,澄子,すみこ
2,住み込,すみこ
3,スミス,すみす
6,墨田,すみだ
13,隅田,すみだ
1,住みつ,すみつ
2,住み着,すみつ
5,図面,ずめん
12,相撲,すもう
4,素焼き,すやき
1,スラグ,すらぐ
1,スラブ,すらぶ
4,ズラリ,ずらり
1,スリー,すりー
2,擦り込,すりこ
1,磨り減,すりへ
5,スリム,すりむ
1,擦り寄,すりよ
3,スリル,すりる
7,スルー,するー
19,鋭,するど
1,スルメ,するめ
1,ずれ込,ずれこ
13,スロー,すろー
1,スワブ,すわぶ
1,坐ら,すわら
1,座れ,すわれ
7,スワン,すわん
5,スンニ,すんに
8,誠意,せいい
1,晴雨,せいう
1,清華,せいか
1,聖歌,せいか
1,青果,せいか
2,生家,せいか
75,成果,せいか
1,青瓦,せいが
1,正気,せいき
1,生気,せいき
1,精気,せいき
2,正熙,せいき
2,西紀,せいき
14,正規,せいき
68,世紀,せいき
5,正義,せいぎ
3,聖子,せいこ
5,生後,せいご
1,精査,せいさ
1,星ざ,せいざ
1,正座,せいざ
2,製紙,せいし
3,静止,せいし
5,精子,せいし
1,正字,せいじ
3,誠司,せいじ
140,政治,せいじ
1,精緻,せいち
2,生地,せいち
1,成都,せいと
89,生徒,せいと
12,精度,せいど
400,制度,せいど
5,制覇,せいは
2,成否,せいひ
650,整備,せいび
341,政府,せいふ
1,セイブ,せいぶ
1,西（武）,せいぶ
9,西部,せいぶ
19,西武,せいぶ
4,生保,せいほ
1,聖母,せいぼ
2,歳暮,せいぼ
8,政務,せいむ
7,税務,ぜいむ
1,清也,せいや
1,製油,せいゆ
12,生理,せいり
51,整理,せいり
3,税理,ぜいり
2,清和,せいわ
4,ゼウス,ぜうす
1,セージ,せーじ
1,セーヌ,せーぬ
2,セーフ,せーふ
3,セーブ,せーぶ
1,セール,せーる
1,セーン,せーん
1,ゼーン,ぜーん
1,背負,せおい
324,世界,せかい
2,瀬上,せがみ
3,瀬川,せかわ
5,石碑,せきひ
6,責務,せきむ
60,石油,せきゆ
1,セグロ,せぐろ
19,世間,せけん
1,世鉉,せげん
7,施工,せこう
4,背筋,せすじ
20,是正,ぜせい
1,世相,せそう
2,世俗,せぞく
82,世帯,せたい
82,世代,せだい
1,背丈,せたけ
6,セダン,せだん
1,石器,せっき
1,節気,せっき
2,節句,せっく
11,節供,せっく
1,絶句,ぜっく
1,せつ子,せつこ
1,接せ,せっせ
1,雪駄,せった
182,設置,せっち
3,摂津,せっつ
32,セット,せっと
1,節度,せつど
2,切な,せつな
4,刹那,せつな
1,接尾,せつび
108,設備,せつび
1,説諭,せつゆ
1,摂理,せつり
26,背中,せなか
1,銭場,ぜにば
4,是認,ぜにん
1,狭ま,せばま
1,狭め,せばめ
1,背びれ,せびれ
1,背広,せびろ
1,背骨,せぼね
1,攻め手,せめて
4,セラー,せらー
2,競り合,せりあ
2,ゼリー,ぜりー
1,セリエ,せりえ
3,台詞,せりふ
3,セリフ,せりふ
4,セルフ,せるふ
2,戦意,せんい
10,繊維,せんい
12,善意,ぜんい
1,戦禍,せんか
2,戦火,せんか
1,前科,ぜんか
1,戦記,せんき
2,前記,ぜんき
20,前期,ぜんき
4,先駆,せんく
47,戦後,せんご
1,全戸,ぜんこ
50,前後,ぜんご
2,千差,せんさ
1,戦士,せんし
3,戦死,せんし
19,戦時,せんじ
2,漸次,ぜんじ
3,禅師,ぜんじ
5,センス,せんす
11,扇子,せんす
16,先祖,せんぞ
54,センチ,せんち
5,泉津,せんづ
4,セント,せんと
1,鮮度,せんど
1,前途,ぜんと
8,全土,ぜんど
1,禅尼,ぜんに
1,千,せんの
1,前場,ぜんば
1,船尾,せんび
2,戦費,せんぴ
1,前部,ぜんぶ
26,全部,ぜんぶ
1,前夫,ぜんぷ
19,専務,せんむ
3,前夜,ぜんや
3,全羅,ぜんら
7,線路,せんろ
1,粗悪,そあく
2,素案,そあん
2,其奴,そいつ
1,素因,そいん
1,痩意,そうい
1,相異,そうい
9,相違,そうい
13,創意,そうい
4,憎悪,ぞうお
1,爽果,そうか
2,創価,そうか
2,草加,そうか
1,雑歌,ぞうか
198,増加,ぞうか
71,早期,そうき
1,争議,そうぎ
6,葬儀,そうぎ
1,雑木,ぞうき
10,臓器,ぞうき
6,倉庫,そうこ
1,壮語,そうご
70,相互,そうご
31,操作,そうさ
113,捜査,そうさ
1,雑作,ぞうさ
1,造作,ぞうさ
1,草子,そうし
2,創始,そうし
1,荘司,そうじ
24,掃除,そうじ
4,増資,ぞうし
26,送致,そうち
72,装置,そうち
15,相場,そうば
7,装備,そうび
7,送付,そうふ
1,総武,そうぶ
3,創部,そうぶ
1,臓腑,ぞうふ
1,増補,ぞうほ
1,相馬,そうま
50,総馬,そうま
102,総務,そうむ
14,贈与,ぞうよ
40,総理,そうり
28,ソウル,そうる
1,副田,そえだ
2,疎遠,そえん
6,ソーサ,そーさ
12,ソース,そーす
1,ソート,そーと
2,ソープ,そーぷ
1,ソーラ,そーら
1,ソール,そーる
14,ゾーン,ぞーん
4,疎開,そかい
12,阻害,そがい
3,組閣,そかく
2,蘇我,そがの
1,測位,そくい
2,即座,そくざ
1,即死,そくし
7,即時,そくじ
12,速度,そくど
2,狙撃,そげき
1,素行,そこう
5,祖国,そこく
6,損な,そこな
2,損ね,そこね
55,素材,そざい
222,組織,そしき
2,素質,そしつ
1,粗診,そしん
1,疏水,そすい
3,組成,そせい
1,礎石,そせき
2,祖先,そせん
1,粗相,そそう
1,塑像,そぞう
1,注が,そそが
2,育ち,そだち
38,育て,そだて
3,訴追,そつい
1,疎通,そつう
8,ソッカ,そっか
1,ソテー,そてー
1,ソナー,そなー
1,供え,そなえ
44,備え,そなえ
9,ソナタ,そなた
15,ソニー,そにー
1,薗田,そのだ
2,園田,そのだ
2,そば屋,そばや
3,ソファ,そふぁ
1,粗服,そふく
66,ソフト,そふと
3,祖父母,そふぼ
1,粗暴,そぼう
6,素朴,そぼく
6,粗末,そまつ
1,背け,そむけ
2,染め抜,そめぬ
1,蘇陽,そよう
1,そよ子,そよこ
3,空知,そらち
2,疎林,そりん
30,ソ連,それん
1,揃へ,そろえ
3,揃え,そろえ
5,小鹿,そろく
2,ソング,そんぐ
26,存知,ぞんじ
3,ソン太,そんた
1,存否,そんぴ
3,損保,そんぽ
1,他愛,たあい
2,ダーク,だーく
1,ダート,だーと
1,ダ〜メ,だあめ
2,ダアワ,だあわ
4,ターン,たーん
1,大尉,たいい
1,耐火,たいか
1,大化,たいか
2,退化,たいか
2,大家,たいか
3,大火,たいか
5,対価,たいか
1,大樹,たいき
14,待機,たいき
14,大気,たいき
1,耐蟻,たいぎ
8,大義,たいぎ
1,タイク,たいく
9,大工,だいく
1,大家,たいけ
16,太鼓,たいこ
2,太鼓,だいこ
2,醍醐,だいご
1,大佐,たいさ
6,大差,たいさ
3,台座,だいざ
38,大使,たいし
1,対峙,たいじ
1,泰吏,たいじ
2,胎児,たいじ
5,退治,たいじ
1,大師,だいし
2,題字,だいじ
51,大事,だいじ
17,大豆,だいず
2,怠惰,たいだ
2,代打,だいだ
4,太一,たいち
1,台地,だいち
5,大地,だいち
2,タイト,たいと
4,タイド,たいど
36,態度,たいど
1,台野,だいの
1,台場,だいば
5,対比,たいひ
11,たい肥,たいひ
40,タイプ,たいぷ
126,逮捕,たいほ
19,大麻,たいま
38,タイム,たいむ
27,タイヤ,たいや
1,ダイヤ,だいや
2,貸与,たいよ
2,平,たいら
2,大理,だいり
2,内裏,だいり
53,代理,だいり
4,タイル,たいる
44,対話,たいわ
6,大和,だいわ
15,タウン,たうん
10,ダウン,だうん
1,唾液,だえき
1,妙子,たえこ
3,絶え間,たえま
1,倒し,たおし
16,タオル,たおる
18,倒れ,たおれ
1,他界,たかい
1,他害,たがい
66,互い,たがい
11,打開,だかい
1,貴生,たかお
1,孝男,たかお
1,孝雄,たかお
1,崇雄,たかお
1,隆夫,たかお
2,高尾,たかお
2,隆雄,たかお
6,孝夫,たかお
14,高木,たかぎ
11,多角,たかく
9,多額,たがく
2,たか子,たかこ
8,孝子,たかこ
79,貴子,たかこ
1,孝,たかし
1,孝志,たかし
1,卓史,たかし
1,誉志,たかし
1,隆司,たかし
1,隆史,たかし
2,隆,たかし
2,高史,たかし
2,卓司,たかし
3,敬,たかし
3,タカシ,たかし
1,隆治,たかじ
3,鷹栖,たかす
2,高瀬,たかせ
1,高田,たかた
6,高田,たかだ
1,高鳴,たかな
19,高値,たかね
3,タカヘ,たかへ
76,高ま,たかま
2,高み,たかみ
47,高め,たかめ
1,耕,たがや
1,タカラ,たから
3,宝,たから
1,田川,たがわ
2,抱き合,だきあ
1,滝井,たきい
2,薪,たきぎ
1,炊き込,たきこ
1,滝田,たきた
1,抱きつ,だきつ
1,多紀理,たきり
6,類,たぐい
1,卓雄,たくお
1,卓資,たくじ
1,琢二,たくじ
1,宅地,たくち
8,田口,たぐち
1,琢磨,たくま
3,宅間,たくま
3,匠,たくみ
4,巧み,たくみ
1,拓也,たくや
2,卓也,たくや
2,拓哉,たくや
4,卓弥,たくや
1,建夫,たけお
1,丈夫,たけお
2,武男,たけお
4,武雄,たけお
11,打撃,だげき
1,剛子,たけこ
1,顕,たけし
1,猛,たけし
1,岳志,たけし
1,剛史,たけし
1,孟司,たけし
2,剛,たけし
7,武,たけし
6,武田,たけだ
3,妥結,だけつ
3,武部,たけべ
2,他県,たけん
2,多元,たげん
1,多幸,たこう
3,多項,たこう
4,他行,たこう
1,打高,だこう
8,他国,たこく
13,多国,たこく
2,多妻,たさい
16,多彩,たさい
4,出し合,だしあ
65,確か,たしか
4,タジク,たじく
1,多湿,たしつ
1,田島,たじま
19,他社,たしゃ
30,打者,だしゃ
4,多種,たしゅ
1,田代,たしろ
3,打診,だしん
48,多数,たすう
3,打数,だすう
10,助か,たすか
30,助け,たすけ
21,尋ね,たずね
26,訪ね,たずね
1,惰性,だせい
7,打席,だせき
1,多雪,たせつ
1,打設,だせつ
13,打線,だせん
1,多層,たそう
1,蛇足,だそく
5,多大,ただい
1,堕胎,だたい
1,讃え,たたえ
1,称え,たたえ
1,忠男,ただお
1,忠夫,ただお
1,直夫,ただお
1,唯夫,ただお
5,闘,たたか
29,戦,たたか
1,叩き,たたき
1,忠,ただし
2,正,ただし
2,直,ただし
5,但し,ただし
39,正し,ただし
2,タタミ,たたみ
14,畳,たたみ
14,漂,ただよ
3,タタラ,たたら
2,立ち会,たちあ
5,立ち入,たちい
1,立木,たちき
1,断ち切,たちき
1,たち去,たちさ
2,立ち去,たちさ
49,立場,たちば
1,立見,たちみ
1,立ち見,たちみ
3,立ち行,たちゆ
5,立ち寄,たちよ
1,駄賃,だちん
1,脱衣,だつい
1,辰男,たつお
1,辰夫,たつお
1,龍生,たつお
2,達男,たつお
1,タッグ,たっぐ
1,ダック,だっく
5,抱っこ,だっこ
3,達士,たつじ
1,立つ瀬,たつせ
9,タッチ,たっち
2,尊,たっと
1,脱皮,だっぴ
1,巽,たつみ
1,辰巳,たつみ
4,辰己,たつみ
2,竜哉,たつや
6,達也,たつや
1,タツ代,たつよ
1,建具,たてぐ
1,建屋,たてや
1,建てれ,たてれ
1,他店,たてん
5,打点,だてん
2,多動,たどう
3,打倒,だとう
8,妥当,だとう
9,例え,たとえ
73,田中,たなか
1,タナゴ,たなご
4,棚田,たなだ
1,棚部,たなべ
4,田辺,たなべ
2,多難,たなん
1,ダニー,だにー
